"","000001F_DK2_H2.32","000001F_DK2_H2.36","000001F_DK2_H2.44","000004F_DK2_H1.78","000004F_DK2_H2.61","000006F_DK2_H1.15","000006F_DK2_H1.41","000006F_DK2_H2.42","000011F_DK2_H1.64","000011F_DK2_H2.7","000012F_DK2_H2.39","000012F_DK2_H2.73","000013F_DK2_H1.16","000013F_DK2_H1.46","000015F_DK2_H1.33","000015F_DK2_H2.11","000018F_DK2_H1.57","000018F_DK2_H2.75","000020F_DK2_H1.17","000022F_DK2_H1.18","000024F_DK2_H1.74","000026F_DK2_H1.37","000026F_DK2_H1.70","000026F_DK2_H1.72","000027F_DK2_H1.70","000028F_DK2_H1.69","000028F_DK2_H2.52","000035F_DK2_H1.42","000036F_DK2_H1.14","000037F_DK2_H2.25","000041F_DK2_H1.7","000041F_DK2_H1.78","000044F_DK2_H1.82","000044F_DK2_H2.2","000046F_DK2_H1.40","000048F_DK2_H1.54","000049F_DK2_H2.58","000052F_DK2_H2.24","000052F_DK2_H2.65","000054F_DK2_H1.10","000056F_DK2_H2.58","000057F_DK2_H1.49","000057F_DK2_H2.18","000057F_DK2_H2.58","000057F_DK2_H2.70","000059F_DK2_H1.73","000061F_DK2_H2.45","000063F_DK2_H1.69","000063F_DK2_H2.9","000065F_DK2_H1.27","000068F_DK2_H1.80","000068F_DK2_H2.36","000074F_DK2_H1.2","000074F_DK2_H2.17","000074F_DK2_H2.66","000075F_DK2_H1.51","000076F_DK2_H1.44","000079F_DK2_H1.10","000079F_DK2_H2.8","000080F_DK2_H1.63","000080F_DK2_H2.58","000082F_DK2_H1.29","000083F_DK2_H2.33","000085F_DK2_H1.65","000089F_DK2_H2.22","000091F_DK2_H1.48","000091F_DK2_H1.51","000093F_DK2_H1.42","000096F_DK2_H2.26","000097F_DK2_H1.55","000099F_DK2_H2.1","000102F_DK2_H2.16","000106F_DK2_H2.19","000106F_DK2_H2.36","000107F_DK2_H1.75","000107F_DK2_H2.23","000108F_DK2_H1.23","000112F_DK2_H2.17","000113F_DK2_H2.28","000113F_DK2_H2.8","000116F_DK2_H1.22","000120F_DK2_H2.42","000123F_DK2_H1.33","000123F_DK2_H1.7","000126F_DK2_H1.63","000126F_DK2_H2.20","000126F_DK2_H2.21","000127F_DK2_H2.18","000130F_DK2_H1.39","000131F_DK2_H1.19","000134F_DK2_H1.39","000136F_DK2_H2.38","000139F_DK2_H1.43","000139F_DK2_H2.39","000141F_DK2_H1.23","000141F_DK2_H1.33","000149F_DK2_H2.22","000150F_DK2_H2.24","000151F_DK2_H1.4","000153F_DK2_H2.3","000154F_DK2_H1.15","000158F_DK2_H2.26","000160F_DK2_H1.22","000161F_DK2_H2.30","000166F_DK2_H1.20","000175F_DK2_H1.17","000175F_DK2_H2.12","000178F_DK2_H2.49","000179F_DK2_H1.1","000185F_DK2_H2.16","000191F_DK2_H2.52","000193F_DK2_H2.31","000196F_DK2_H2.24","000203F_DK2_H2.18","000204F_DK2_H2.10","000208F_DK2_H1.18","000211F_DK2_H1.16","000216F_DK2_H2.14","000226F_DK2_H1.20","000250F_DK2_H1.11","000254F_DK2_H1.6","000254F_DK2_H2.9","000257F_DK2_H1.14","000259F_DK2_H2.17","000261F_DK2_H2.6","000273F_DK2_H1.12","000279F_DK2_H1.3","000281F_DK2_H2.17","000282F_DK2_H1.6","000287F_DK2_H1.9","000289F_DK2_H2.27","000290F_DK2_H1.17","000301F_DK2_H1.15","000316F_DK2_H2.11","000331F_DK2_H1.14","000342F_DK2_H1.22","000356F_DK2_H2.7","000365F_DK2_H1.4","000366F_DK2_H1.6","000381F_DK2_H1.6","000390F_DK2_H1.8","000410F_DK2_H1.7","000423F_DK2_H1.5","000425F_DK2_H1.4","000487F_DK2_H1.6","000493F_DK2_H1.12","000500F_DK2_H2.2"
"g_PM5_1",9.54072328699793,8.27823935357464,9.57492689903887,7.19667549608868,9.77255958266766,8.99580745849505,9.1572717896748,7.02302494607435,6.92270032690455,7.70998005666291,6.88543072162385,10.6946277842885,5.54215900976407,6.42418097302541,7.90009382938948,5.82324388789911,9.31546566911835,9.14301335378566,7.54160954170727,10.1086898684765,6.00788625334622,6.14242690162264,8.61245997508549,7.72207287083881,10.5697244575503,7.48790850483125,11.2718235860909,8.34726365930812,8.66383506738516,7.54614572494851,9.66152737997917,9.46161845008632,6.8941555095912,7.21679902712408,7.40196506127778,7.71890470224,8.75343946965281,9.62058675047354,5.80620045313873,6.27722393477216,9.71664871572999,4.64279325871663,8.92788486933493,5.46662958125987,9.25409102774962,6.45159871897014,7.32030187261589,8.42507198736126,7.66479165047564,8.0714395611206,8.32812235746971,7.2983166662067,6.4935289419049,7.35742220954261,6.7856854496207,8.65267202274841,7.66412149906715,6.36698170179116,9.13826617031979,5.61758509891112,6.47828474949669,8.92958838271846,8.37233852079653,8.63073025765213,8.04705581990089,6.29319445649144,8.52513456002939,6.27184324072628,8.48848033719973,6.6945138862911,5.14975913972158,8.51545256439409,9.17355490128997,5.66817753657918,6.71723418626007,5.05420050989835,8.31176961765313,8.20253120461529,7.26690150298924,10.1361128938187,6.62308113107111,10.7900859867181,6.44254274000503,9.69039614006951,7.67611604422061,11.365636047035,7.92053264840213,9.13087094059243,4.08695461540859,7.95519992918535,5.92364911727562,8.05343484503783,12.3071441776245,9.58666134502593,7.3371767432252,4.46239600103507,6.16968478453929,10.3725380066289,7.56999719194651,10.9775745952144,10.0001751150599,5.67309880253503,8.52229663220806,6.31150997924098,6.09849139785893,8.62843269725266,8.93918719135894,8.38382837150758,6.14242690162264,7.43453843465196,10.4793016834486,6.65851936835015,10.9042013989522,8.19032729042556,6.17564249969057,6.14242690162264,5.7577755330745,10.3638782734754,7.80751725056826,3.60294683267972,6.84519884525835,5.71162062819026,6.60391244566904,7.99787018875583,6.82212800292387,9.63123798399046,7.12114278327647,7.77084194233383,7.38880928661727,7.56260453697716,11.4951863229611,6.98277023342706,12.867454900031,10.7348569134251,7.08949457817576,7.51395164012621,6.244496730272,4.87497380403338,7.09779633208196,8.48287923797516,7.67810122200793,6.0525365028978,5.61758509891112,9.26253138969478,7.35559855652289,6.33710645208642,9.94225636374197
"g_PM5_2",9.47864937590732,8.32372109584896,9.61319906250181,7.20333782597987,9.78577267931256,9.07584563933461,9.12022150638992,7.11884609150148,6.82722790431214,7.80315290349342,6.81022482358276,10.7124308526996,5.41721201326028,6.33658895878899,7.92041980568759,5.69219454022501,9.27352536750984,9.16298340324463,7.47233425789607,10.1197259464689,5.99207241836194,5.95579730623516,8.77981354717873,7.81158833982114,10.6442041401279,7.58446942116353,11.391074160555,8.32592078337138,8.57595988036203,7.56517756323938,9.68699896653082,9.51571850369691,6.91332899412082,7.35019054037356,7.45223339972487,7.919948834341,9.32487481021817,9.72435837831439,5.42865565417946,6.3967043525492,9.76782280042478,4.51892683403647,8.89440662502835,5.7265663984249,9.24988410360299,6.44314859066699,7.37161219602671,8.46134272927732,7.61815634877907,8.15705424761294,8.37312868654066,7.48841916314238,6.46961208333351,7.44164946204744,6.72681481485144,8.8532124828899,7.73184183814388,6.35478072738121,9.14099776578029,5.54658314757881,6.44108363239699,8.96127838961571,8.33591533381942,8.68756443641116,8.02069287031437,6.31102231026632,8.4121792738649,6.43069439182583,8.5820525987167,6.72681481485144,5.19947968520699,8.43720353068566,9.28814220568763,5.44557925603398,6.74680713160851,4.96694018411103,8.23392522489413,8.18635209385467,7.44392689793577,10.2041375415881,6.48753116005471,10.8279575787392,6.39237319893396,9.69349652157248,7.76097928239701,11.4105334206952,8.07135192703953,9.15630150382472,4.20631005183759,8.04675822012222,5.98557406714717,8.03926059503599,12.3855409773218,9.63961927470964,7.18876415316529,4.26264027549693,6.27507061676586,10.4303016403838,7.58315083076075,11.020025103267,10.078422580713,5.58136555402142,8.45391342068322,6.39237319893396,6.03950892335983,8.66366828587532,8.95158704979632,8.45942190580686,6.21471614862969,7.36178226714576,10.4878920532531,6.66762324021423,10.9911123160046,8.22632527919925,6.12529145210955,6.27017789751402,5.73915724601453,10.3602825144632,7.88690414645311,3.89102480749208,6.8765684241321,5.61968965804852,6.70323887953464,7.98602392057271,6.62726613006962,9.61389195689593,6.99735270360682,7.69477420679784,7.33169906732658,7.57320558944526,11.5179399093868,6.96727602494645,12.908493281778,10.8086412189081,7.14064766319237,8.05748983470627,6.68558961071533,4.68756339960728,7.03343369135851,8.56810663882939,7.71116061492405,6.07291911693285,5.62904551215916,9.04482265915469,7.38053885983886,6.30393463050184,9.99883668832298
"g_PM5_3",9.48273158051243,8.4968718142738,9.61685278057887,7.14472130955753,9.74721577889271,9.01460308811987,9.30096574118537,6.97047518459453,6.88286465538138,7.70683522484145,6.81737666486842,10.7869964286356,5.34422059691007,6.39285171863141,7.83430558137517,5.86511527261429,9.27135320329041,9.15604308305571,7.41327789682555,10.0567971627348,6.15614268035119,5.93716245082313,8.68021051467023,7.73024747241473,10.5801878959537,7.64524049365695,11.384215782462,8.42644016901823,8.70195730726228,7.58833570042134,9.64726881145959,9.52732788260583,6.95966278795906,7.31540020384253,7.4865037265227,7.78648674506007,9.38160460306898,9.6778636571219,5.64430222204972,6.17299538837964,9.90948159513392,4.76892535077374,8.93838121964158,5.54203043985031,9.35778203578894,6.36171312580461,7.31311252480424,8.43815698858948,7.52491251699578,8.16839518667233,8.36143133418741,7.48521910033013,6.5085304260926,7.34836511745715,6.78941608714224,8.99463019779873,7.7653409892849,6.2963668752665,9.23269626581355,5.6361679078427,6.4559672660509,8.91388724357933,8.39329816119246,8.6873833492394,8.06486772738172,6.40617577408869,8.46312234829783,6.40238698191218,8.62337104778628,6.6350233589452,5.31649853929479,8.60968604605855,9.17163677494805,5.43311067934075,6.75533111433727,5.06898911489801,8.26750834007738,8.34524483293556,7.45255510123656,10.2274198034791,6.52880572861324,10.8663929579345,6.31103071340063,9.69725984307841,7.64633526041093,11.4554089748491,7.95902204446034,9.22482740814284,4.41033224415277,7.93717539609704,6.02948065422129,8.0415589692683,12.4168845830834,9.66805886068598,7.27419327148323,4.15851419659001,6.09352415857459,10.553110487973,7.56487247060286,11.0734835213801,10.1760586673894,5.61969804594899,8.52271022343073,6.34577251148122,6.06733596897684,8.81845189322109,8.93159526892581,8.34633212244542,6.45955875085549,7.44722840777564,10.5289924249529,6.58411576550795,11.0454455847281,8.16546966190166,6.09610564894603,6.35178005886867,5.7768846300172,10.444375236685,7.99440485533154,4.00398563578523,6.83230466683235,5.80141513079503,6.57297577609225,7.93225508145935,6.57457482124524,9.6706636179586,6.98964768694147,7.70940674886129,7.32676074925617,7.60557876206337,11.4741164086635,7.08899003023982,12.9383473569403,10.8897674551305,7.17058389725396,8.22302816151723,6.57457482124524,5.16503655357039,7.09375478769479,8.52179882773435,7.75753939529228,6.03497708607896,5.64834470031074,9.12871420118426,7.42903841225166,6.40238698191218,10.0795702516786
"w_PM5_1",9.03416181160589,7.64226122947135,9.67494854066728,7.06455875881943,9.57064569885874,8.93563732070859,8.37435394284998,7.44749840440839,6.7604010595804,8.07839222679806,7.0621424478611,10.7061735456141,6.29544169733036,6.57656540914608,8.28611937109796,5.92079768850572,9.16455893318097,9.2957471546084,7.70099691794977,9.76475465673405,6.19124986579183,5.6792196280948,8.94230313755491,8.18068145943691,10.2880414597712,7.07893528373921,10.4896344310031,7.74391010985325,8.14035409350643,7.81967529248175,9.85819546690438,9.38503788300378,6.30580336300398,7.00830201107495,6.97102186883135,7.82080883840799,8.56096991726771,9.58336307136119,5.24780310358674,6.69506712271592,9.27134623510373,3.94769705932651,8.23852674851586,5.91573518962531,8.63256475579249,6.2327603524647,7.14713154348275,8.13980525550964,6.80100220905746,7.29106531904199,8.97854746825273,7.1545113095134,6.51019597558456,7.09154318124919,6.79364585527706,8.00764784722319,7.0209864984457,6.07924484383745,8.85412858725805,5.97724571279332,6.63386486309036,9.03135205151719,8.08826723624652,8.63172590876096,7.73036067201205,5.98910648485844,8.13347187260063,5.8528976000105,7.73407421756759,6.96836832129457,4.12982893689169,8.08797818236735,9.28811489537659,5.41595094994116,6.75163928283295,4.76804014648964,8.50864321582988,7.53665301818745,7.62541633104185,8.9921001064004,6.05746046374111,10.3272682554598,6.31605876469296,9.82729774013032,7.38992246300345,9.78423920308939,8.26187757891057,8.11760101029108,4.54502184357147,8.06487478529559,6.00779588156988,7.61850565300588,11.4898709140701,9.78815433187644,7.13370915034367,3.94769705932651,6.07708763732551,9.38306043516984,7.29106531904199,10.2557843390026,9.34915905456795,5.91826964267396,7.8855110823661,7.1093930005868,5.59193427271974,8.36256099965512,9.08268438448748,8.33607122810549,6.07275921328742,7.51535471539402,10.0411973184092,6.66553378952084,10.0866805329452,8.81828864762861,5.99381168218652,5.78873059728594,5.24780310358674,9.93008532820719,7.0532323510838,3.2736651083978,7.21444097019914,5.21765955821045,7.10167132811532,8.14418754830987,6.72375320060138,8.35903991781062,7.0605283241371,7.01508708787043,7.42194234760906,7.04342083719912,10.5912015689541,6.59603231882892,12.4552613772651,10.3850389235299,6.44957683817321,7.19697709237286,6.31435681814277,4.64931980084039,6.99459216397977,8.48676580726426,7.23364512466005,6.53918100529118,5.18130375060758,8.91764147484834,6.47019422262657,6.16983004414457,9.45048934378846
"w_PM5_2",9.07819166065324,7.74283585698087,9.69954397296486,7.18044465434693,9.56640072097261,9.00597506942576,8.46107847804821,7.46831118567908,6.75644916881813,8.01165092303181,7.08040188138701,10.7203491043047,6.17279192193363,6.52265815078449,8.21000299595664,5.74973579806151,9.09512796913674,9.20716138000743,7.667906589876,9.93534458398394,6.12225651600449,5.65787267520324,8.93930048526387,8.18971841051073,10.3248183401135,7.05097601701612,10.6067254734853,7.75388092568881,8.06967927668195,7.87058299082767,9.83151955716347,9.33885120002524,6.4691548054367,7.01889741140012,6.99120509487862,7.89178507524617,8.86285593331116,9.60183439411185,5.17753936820548,6.7131430181925,9.35721133425709,4.27516917568218,8.24136661819284,6.03190483210624,8.72307341150286,6.35099300959339,7.25342673167731,8.1086509479266,6.75530305741256,7.3343794614974,9.02452400190842,7.1968017063405,6.46149211618761,7.1097913768778,6.7979574847745,8.38941916022904,6.94105603905992,6.08708926445511,8.87683440209201,5.97098697853055,6.65401363343986,8.96416623710739,8.13149893743082,8.625854309135,7.73037070300211,6.05987766518519,8.15411970055299,5.94554132466021,7.84120855725532,6.79134235961691,4.01012638643125,8.21933013999375,9.41043247998298,5.4939473091129,6.81754428500815,4.54900665465371,8.4833244319741,7.5171276983398,7.7151166431548,9.06027738111467,6.14150780403454,10.3317396706187,6.32664464229314,9.84648477468787,7.46662343640152,9.80215386217413,8.34457080731366,8.18971841051073,4.63860486453426,8.05321680122263,5.97098697853055,7.56162564637934,11.5685040117735,9.82685309800685,7.0952045930526,3.91662767528308,6.13513179864106,9.57982740508711,7.25898610189182,10.3451237584597,9.35933438433712,5.98347104812686,7.89252090622218,7.17518352398942,5.44839372585636,8.44744719074858,9.02901944657344,8.33940891895272,6.12441394141524,7.49274306070498,10.0709302797093,6.66912697382365,10.1781503357394,8.73407214008046,5.94296078212164,5.85383676583176,5.22102078658195,9.95484793848613,7.13599342417738,3.16320037931561,7.12891522757645,5.24726685966682,6.99120509487862,8.22830824617296,6.70231930352888,8.46003648905764,6.98939188344042,7.05862576147925,7.35725189608891,7.08040188138701,10.6439178030215,6.58166273327485,12.499507941195,10.5027097640485,6.49030313073128,7.49821348710651,6.54413308408949,4.69416667304401,6.97568697650637,8.47637430354695,7.30503301809078,6.59251742654996,5.19406724722819,8.86536149710112,6.4947773068612,6.00798114038879,9.62603493216105
"w_PM5_3",8.93624062702383,7.57508236017321,9.92964942876265,7.24035150991086,9.53967644604653,9.25104256156129,8.38986936016109,7.68028172130238,6.89445131321218,8.1360464014178,7.078229923197,10.8716655866445,6.26835323241654,6.49920261989781,8.35775145359556,5.7648503009643,9.27640935058611,9.32748252972264,7.78262551816819,9.81836818714535,6.17929898211683,5.74450608424837,9.03074499847538,8.20652291389401,10.2696021843521,6.95239675455983,10.6322938049663,7.91571423617018,8.16141956562535,8.02688089263179,9.96267310184263,9.50153603329646,6.19032605013466,7.1119529200153,6.84782459497148,7.98876318638918,8.43409979974908,9.64524534728514,5.22665490627811,6.80249088404547,9.35776959370144,4.05574366856625,8.33129309547194,5.97316013312311,8.60594022744903,6.45306093954422,7.29849293501309,8.30225956462929,6.73230256263728,7.4599684450459,9.2171797561024,7.22332236844301,6.52621264143743,7.24494592988958,7.01489016965471,8.02862704804473,7.14794855015719,6.18372441153307,8.80670229978556,5.89966710644594,6.7411922519259,9.07533634692512,8.3338678057526,8.59688849408722,7.91688545510969,6.03651683841985,8.16538366915885,5.83609297502197,7.67830243808558,6.99055651247311,4.05574366856625,8.05002980029587,9.66146459266142,5.1489734632014,6.82250487197102,4.5890513618013,8.63356717825744,7.45935208724147,7.87789779578919,9.13038999261761,6.04416146772625,10.3658668685747,6.4343348934398,10.034718287935,7.36231002292067,9.89781484558171,8.40099150840102,8.21466738452137,4.59986996433721,8.25498015186353,6.10330156941947,7.69986202709736,11.7231914462165,9.98220376852217,7.08183374406768,4.05574366856625,6.16365390736824,9.36851800514487,7.32915631062618,10.4689297153012,9.33175748811106,6.11519417463592,7.9637612800455,7.36366785696136,5.6089831630596,8.29586965472609,9.14374973041641,8.4963249832022,5.81397057587617,7.45564594120708,10.0095760918744,6.82715639860246,10.125941304513,8.82590791544049,5.80110594369308,5.90842796757816,5.0162710641647,9.93001430791285,7.1613274112734,3.2006101752158,7.31643470016534,5.18557758197782,7.2495193376754,8.3501908084893,6.68662860843676,8.3783762014195,7.15047075893892,6.99938499570034,7.50632224169394,6.88682960959535,10.6864942894687,6.53557404398675,12.606851001195,10.5442770908553,6.56465323279144,7.078229923197,6.33125044715158,4.53312981975289,6.97965921182129,8.65580315399742,7.34379648993157,6.38502342473853,5.24375574359262,8.88674581760518,6.59583920376755,6.08884119625516,9.5034540492324
"g_PM8_1",9.45384317890064,8.31078858437315,8.89141438495452,6.80988339557875,10.0910110229894,7.78234698811402,9.2439062731982,6.45035843670535,6.48816999446509,7.07939743357632,6.55187518934999,10.8615096428231,5.48718629064544,5.988972642566,7.24430839690506,6.40374683247291,9.45027373709181,8.39265574422496,7.17293166224445,10.3139624498424,6.1359920526243,6.26624933742422,8.13481939625566,7.2876957218468,10.8160442043606,7.63464073189476,10.4816787340094,8.29041288034944,8.11180646247939,7.45680045896737,9.88151305911233,9.43807675393803,7.16524852334448,6.85763074441009,7.45166533648845,6.42732419021356,8.78600137022485,9.8365457843731,6.02445652094561,5.84582990625899,9.61187340676459,4.92263180041861,8.09165059867114,5.71225362668723,8.88222159754373,6.68086591855118,7.55141765359133,7.72526749562157,7.55838267453401,7.59696022058103,8.10043472976154,7.02272787779138,6.69742025837447,6.74419509476483,6.62214360524887,8.70722746543945,7.31166866707175,6.30750063364378,9.34864585632073,5.87738802175932,6.34905769544534,9.20052551177909,7.65637608528721,8.53213696421088,7.74321692682967,5.88358187126964,8.76597469106314,6.64113886079694,8.23110700038135,6.49656773143099,4.6664677063555,8.57447900625518,7.78049590873034,5.95506170130735,6.23197755009696,5.16511545746478,7.90367339346132,8.44643342955883,6.49321709452332,9.64148212704319,6.45559952053763,10.546271856304,6.06646825427683,9.03110533423403,7.92514559949403,10.9837113299232,7.41962392939411,8.88037285550171,4.79358926499487,7.37477647232635,5.30660895063903,7.76273761950657,12.03088028682,8.80895275025581,7.7014910759372,4.52080005676398,6.66119965659203,9.59420682472842,6.69742025837447,10.8028036964441,9.40038363036147,5.82640565956764,8.09740279308491,5.56655733479643,6.16436932504591,8.6729079161953,9.16218172771157,7.64583248035662,6.09685787883718,7.88632405280435,10.5689235328415,6.16902155650256,10.9048957448436,7.77352368282111,6.44860528672288,6.30547798741434,6.13118321820025,10.428947436318,7.91507462335808,3.18971882292834,6.51150819878345,6.12149561367386,6.15499942453967,7.42426461043477,6.86691260874756,8.78803289269251,7.13744245316387,7.52186296339722,6.96160295888754,7.68174761771592,10.5778876481968,6.93066392391933,11.9478267892322,10.4606900894458,7.14708824937325,7.90816796301637,6.69055589002592,4.93067029968385,7.22026688966036,7.32636506694022,7.44261492763104,6.37583295427575,4.82076435803565,9.39449904399015,6.9032018015089,7.01479055650273,10.0055729664098
"g_PM8_2",9.64408787226168,8.56365360746499,8.38452783855672,6.45180266892256,10.2904055382599,7.23806227647786,9.57956573416769,5.94202827613765,6.09998709754443,6.62030713747864,6.46637860321888,10.527339230878,5.26120965187269,5.73349033471818,6.65565190927931,6.51853434755154,9.14922078966248,8.03858057014614,6.98695317084811,10.4256653783233,6.11654806816231,6.38344666717658,7.85367685851253,7.1681169930486,11.0279331751419,7.77200880848296,10.2730321328725,8.20683202927011,7.9823595241067,7.05025097009807,9.59811361398808,9.09525839940746,7.42037552655794,6.73171890566314,7.44786376186904,5.86322225417219,9.28750101248354,9.71244494133052,6.0036482637487,5.31754287072187,9.55151262507579,5.32663076428524,7.78331684763617,5.85791825029191,9.25848072251994,6.75800523995712,7.28637219273603,7.31092373794269,7.60556589274533,7.24539283497511,7.68135721296569,6.98264495308991,6.88665017151928,6.418967549718,6.38815200822492,9.09671915625655,6.93035470364905,6.21240412057129,9.66391406345608,6.12472682656762,6.25441371347716,8.95323446090123,7.08903470729756,8.59237674841212,7.46613328596642,5.69355561301726,8.84799528465738,6.5836671955262,8.27217824206702,6.38029742782453,4.52400318936188,8.95743787629999,7.14195412680801,5.989761546951,5.91727910224165,5.31296776393962,7.59672687666399,8.65332554861073,6.0036482637487,9.33083186135073,6.81983256976773,10.4063501675255,5.75729570360296,8.51337047380893,8.03828014123787,10.7755453055133,7.16739941387905,8.73621224557845,4.66498282128817,6.91291626209875,5.00377037258054,7.55717106323574,11.6375115738056,8.39362539883917,7.80137637951,4.80389692477578,6.76124297483259,9.93273337066978,6.3449849803633,10.4867022367654,9.43025057742786,5.88416134324654,7.93585576704689,5.19120714988232,6.34007156527057,9.09671915625655,8.87516630137335,7.21505836226799,6.49209156855017,7.90372122270567,10.7432398393638,5.65195953349871,10.8279040851589,7.56732797917095,6.76875717023712,6.27565064894919,6.31345099748359,10.5582022601263,7.76886671404076,3.14998292618083,6.22537748752945,6.26331731024048,5.87636047475614,6.90920593917158,6.86162659877124,8.58562063842213,6.80961875377572,7.62664753012671,6.68398661334011,7.92110067019674,10.4060686999762,7.13826564962381,11.8022496569436,10.2691013449682,7.24539283497511,8.38834619607608,6.91845606131261,5.26602720828545,7.19361277936248,6.88760022309408,7.21710954053059,6.47358766518545,4.84865562969481,9.66757337978213,6.64964642275578,7.13826564962381,10.3382576098351
"g_PM8_3",9.58343278253204,8.31457961470727,9.06960060529284,6.9485151498509,10.0354008589348,8.19725707335848,9.30281170248613,6.46452558013379,6.49970034913711,7.16185744966682,6.71946512513608,11.1244076286143,5.49550422339857,6.1270848236298,7.316604515244,6.43218536632316,9.63090835502971,8.73947424916792,7.29690000466367,10.130493400273,6.1653635346471,6.20738837894684,8.23993707179156,7.41892480921362,10.7567438000308,7.82035272803408,11.2315859103031,8.32174635475698,8.29818468432268,7.36382673434461,9.91647565346327,9.60620690347154,7.18147008995971,7.16185744966682,7.57331798507163,6.44848620371022,8.9261895512719,9.94437730180787,6.09017850641205,5.65504424420476,9.87366608645371,4.9244883228738,8.29627554791728,5.79259866698155,9.20813901683244,6.74533060862742,7.55544006712112,8.0530077604088,7.40969243474398,7.77526659477121,8.1625522765285,7.14689134031607,6.7225430772551,6.89952780604932,6.61046438646343,8.9491644833016,7.45502483868933,6.40088607496351,9.31863320348503,5.97376215654541,6.06380591726858,9.2122254592369,7.90626209422571,8.54260317822603,7.84715878879943,5.88550449862264,8.81107022151231,6.6475817097916,8.36845288017929,6.54475443413848,4.64843836579443,8.68095320076909,8.3223671290114,5.81188319812112,6.25510217773432,5.10249689028381,8.04689597726612,8.51994236146752,6.66726147020499,9.83299147640489,6.43423756174027,10.7026807841249,6.13541165466058,9.23278548941156,8.04033530496594,11.1612131281381,7.30894022774342,9.02542794793458,4.83729407095404,7.53109452540423,5.07094435152376,7.83863864347104,12.3094444628434,8.97663611858179,7.67494507826486,4.80645382556548,6.48421966060268,10.486886710071,7.20545704347828,11.004071669323,9.76283720265499,5.71992254530586,8.22465810798468,5.70302905319712,5.98987681628849,8.84971401758881,9.20801104604156,7.70760517065552,6.35090643734247,7.78114807395363,10.5878102352494,6.1707142426748,10.9901060023077,7.97224658904426,6.32380347917449,6.14913745505854,6.08146469470698,10.6415981253138,8.01534215971197,3.63831100963767,6.60009771768597,5.98987681628849,5.99942241966333,7.48843916266189,6.57726099080058,9.14910293360562,7.2812036031505,7.70185069702962,7.0793179570745,7.6207389636817,11.5222628651696,7.09320286801669,13.0813432727375,10.701273072983,7.15689359216974,7.98710841065341,6.79656508330011,5.233323187617,7.42274661636051,8.03538639881669,7.57134726045883,6.14913745505854,5.07892631003934,9.3460947803834,7.04429513016787,6.58434338403812,10.0296775103066
"w_PM8_1",8.98087308695303,7.54434242690807,9.49134039148933,7.52867784739687,9.37164737070443,8.79654228173855,8.48497149917655,7.26186010770709,6.87854629218517,7.75145070846909,7.28338793375342,10.4643988364552,6.21701035555181,6.56654907047091,8.15724035463301,5.53394768895228,8.37817219818059,9.03734567338267,7.98373203510666,9.75420841767639,5.97506007951294,6.05091060343457,8.8173070827354,8.10243508977151,10.0965004524418,6.88022523581418,10.464794583571,7.62994154905473,8.12225115875178,7.71935352995341,8.97128115770493,9.3451897315969,6.6352950941478,7.71899104372211,6.77227288147778,7.75879410361097,8.26259559561964,9.22397124944346,4.94545291023694,6.53979474966961,9.18532099992025,3.80807309169371,8.27556316403232,6.47527395192394,8.56696705985391,6.31317483076361,6.82238696739955,8.30080187085195,7.25726827155236,7.13047190174471,8.76774430989705,7.28338793375342,6.6385045952944,7.41402695431649,7.04032237603306,7.97254068261703,7.2016729590828,6.28922967392196,8.661285457144,5.72417541318399,6.43551113255381,8.11055576163309,7.98789671163909,8.29592700832299,7.73909059604231,6.46261916742456,8.10144626966186,5.74527182318219,8.05512910664478,7.33419839504852,4.7540620760485,8.19982700913613,9.12140825007174,5.56879160488354,6.68136566288143,4.37368128396944,8.23700907605059,7.37746302370746,7.54218140913034,8.93487215646576,5.883935328863,10.0653074150447,6.44980218457701,9.63869780521081,7.07336056571515,9.7676647685334,8.50267928010667,7.97366547079983,4.42382941688332,7.99891845853533,6.0137043318889,7.96633163082015,11.3774960937081,9.67035806506347,7.1186469719287,3.95904860778935,6.41968437596241,9.50322179784093,7.12916490465171,10.5286925190454,9.13663217368167,6.295269930814,7.90954327847998,6.93012413486616,5.57808749743278,8.12249336424692,8.25858776487335,8.35598583311999,6.00166144674293,7.3022645316687,9.96054526772398,6.68748672248689,9.81016552330973,8.54910727561873,5.95410485843082,5.89298054954876,5.50450739059269,9.89751939281394,7.20834075971465,2.94189918871061,7.11732441766222,5.47074611846412,7.12062752944472,7.92588970098293,6.96540183897765,8.3893616988803,6.43681879149539,7.11201663938808,7.3293925560159,6.97765102567127,10.2279431570197,6.679316955188,12.2902325243977,10.0959620985055,6.4914893333634,6.94831040046434,6.14618137586384,4.66591581525754,6.6190912322596,8.21870083329635,7.25207712670685,6.5433253052477,6.27088686033117,8.81923939786035,7.07128404593979,6.61034060014706,9.35913910662221
