intron_id,avg_PSI_g_AM2,avg_PSI_w_AM2,avg_PSI_g_AM5,avg_PSI_w_AM5,avg_PSI_g_AM8,avg_PSI_w_AM8,avg_PSI_g_AM11,avg_PSI_w_AM11,avg_PSI_g_PM2,avg_PSI_w_PM2,avg_PSI_g_PM5,avg_PSI_w_PM5,avg_PSI_g_PM8,avg_PSI_w_PM8,avg_PSI_g_PM11,avg_PSI_w_PM11,cluster
000063F_DK2_H1_9920_9947,-0.643037400492424,0.546286819133931,-0.647756941046497,0.315029331984362,-0.732708671019808,-0.397621291680637,-0.430658075559146,-0.23715691284216,-0.543927048856895,0.862496036256811,-0.458975318883584,3.25058355661767,-0.61943969772206,0.149845412591813,-0.71855004935759,0.305590250876216,2
000063F_DK2_H1_12016_12039,-0.317636577224198,-0.102985275348467,-0.254503841378394,0.465209347263763,-0.267130388547555,-0.475468416838706,-0.393395860239162,-0.475468416838706,-0.317636577224198,3.65341250747683,-0.286070209301296,-0.475468416838706,-0.279756935716716,-0.0714189074255649,-0.267130388547555,-0.134551643271368,2
000063F_DK2_H2_46810_46844,-1.01568469053185,0.987050808801191,-0.236843107457891,-0.0666760388871091,-0.524818146577675,-1.12040288657541,-0.328471528996003,-0.177939122183389,-1.48037168547514,1.70698840660065,1.31429517143731,0.227843887485397,-1.50655123448603,1.2815707351737,0.358741632539845,0.581267799132405,2
000064F_DK2_H2_46632_46659,-0.698778776158595,0.414983564385372,-0.291827151729068,0.548849230316137,-0.286472525091838,-0.141897605886611,0.655941763060749,-0.698778776158595,2.47116019308192,-0.447111324208756,0.447111324208755,1.00399249448074,-0.232926258719532,-0.816580562177668,-2.15523722148532,0.227571632082301,2
000064F_DK2_H2_79772_79795,-0.28211478857419803,0.156984546508283,-0.106997791844875,1.8532670969162,-0.7604194214319,0.538582778187105,-1.48702427353267,-0.0547240614779132,-0.159271522211837,0.415739511824745,-0.757805734913552,2.02315672060883,-1.35111257457857,0.224940395985334,-1.01917438674836,0.76597350528339,2
000066F_DK2_H1_32653_32696,-1.21377295165717,0.893001315939235,-0.287797208829449,0.634589480731498,0.501794509860856,0.932480901873751,-2.10744721508393,0.889412262672462,0.530506935995049,0.961193328007943,-0.700538334508473,-1.36810224212846,-0.887169104380727,1.01502912700955,-0.388290700299125,0.595109894796984,2
000066F_DK2_H1_66499_66524,-1.2701666078151,0.384605156055973,-0.41692491706908,1.21199103799151,-1.5114874900463,1.48778633197002,0.143284273824774,0.143284273824774,1.03961897925494,0.419079567803287,0.10880986207746,0.582833023603029,-1.49425028417265,0.34151214137183,-1.68385954878287,0.513884200108401,2
000066F_DK2_H2_4180_4205,-0.990205247999386,0.446705242563236,-0.290384288618743,1.56062144418095,0.127851906040694,1.61859477809414,0.570933815234356,-1.11857477309288,0.761417626663407,-0.182719525637106,-1.06474239160206,-0.0791957150778389,-1.70659001706951,0.11128809635121199,-0.973641438309903,1.20864048827944,2
000066F_DK2_H2_17516_17544,-2.0402039844385,1.32119935623728,-0.479714444367697,1.14881969774108,-1.47770194092461,0.314139246075301,-0.570440580418326,0.305066632470238,0.990048959652482,0.137223280776576,-0.475178137565166,0.37764754131074,-0.801792227347428,1.36202611746006,-0.751892852519582,0.640753335857563,2
000067F_DK2_H2_16715_16743,-2.1377391661785,1.43492081017461,-0.767243371970915,0.204988687167802,-1.13036618923959,1.32949805677403,-0.216702326434533,0.521256947369553,-0.146420490834144,0.26355688350146,-0.4275478332357,0.708675175637257,-1.49348900650827,0.978088878772083,0.322125079835117,0.556397865169748,2
000067F_DK2_H2_17543_17562,-0.36079913503847,2.21018460040554,-0.440314095928491,1.72249284028008,-1.19835672308002,1.08107215576724,-0.928005856053953,-0.254779187185109,-0.408508111572483,0.323029528615711,-0.567538033352525,-0.583441025530529,-0.938607850839289,0.694099346102475,-0.859092889949268,0.508564437359092,2
000067F_DK2_H2_70186_70212,-0.733752145254291,0.973518199671106,1.02793319074442,1.56528122759345,-2.00570256159313,0.436170162822076,0.52459452331622,0.0620670991930055,0.0144539820038506,0.123283964150489,0.715046992072838,0.606217009926199,0.177698955223809,-1.31871329929247,-1.58398638077491,-0.584110919802663,2
000067F_DK2_H2_106109_106136,-1.10257549202058,2.00937847042039,-1.22501302496908,0.49931556405559,-1.02095047005492,1.63186274382919,-0.398559677566722,-0.041450206466939,-0.786278531903629,0.764596885444,-0.276122144618225,-0.286325272363933,-0.510794082769511,0.55033120278413,-0.949528575834959,1.1421126120352,2
000068F_DK2_H2_38584_38608,-0.125996481136713,1.10790009275386,-0.317163555964831,-0.152064718613275,0.256337668519521,0.0999282436601519,1.20348363016792,0.31716355596483,-1.65533307976165,-0.847217717988246,0.230269431042959,-0.699497705621064,-0.968869492878865,2.33310725415225,-1.20348363016792,0.421436505871076,2
000068F_DK2_H2_90570_90598,-1.02214249881232,1.06114681414298,-0.609155630605324,2.26339747492336,-1.1506273022545,1.13456670182423,-0.792705349808434,-0.0126190431952138,-0.664220546366257,0.446255254812563,-0.792705349808434,0.271883021569608,-0.563268200804546,0.455432740772718,-1.0680299286131,1.04279184222267,2
000068F_DK2_H2_127397_127419,-1.27534274793809,1.74045032384118,-0.12590491704383,-0.505100902493483,1.84117425747625,1.88857375565745,-0.69469889521831,-0.374752282495165,0.51398830840246,-0.919846511579042,-0.641374459764453,-0.208854038860942,-0.41030190613107,-0.795422828853374,0.235516256587871,-0.26810341158745,2
